race_id,election_date,state_code,jurisdiction,candidate_name,opponent_name,source_comparison_id,source_review_race_id,topic,relationship,analysis,candidate_source_url,opponent_source_url,evidence_scope,new_independent_evidence,candidate_activity_at_primary
us-president-dem-primary-2016-in,2016-05-03,IN,Indiana,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-in,2016-05-03,IN,Indiana,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-ma,2016-03-01,MA,Massachusetts,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-ma,2016-03-01,MA,Massachusetts,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-md,2016-04-26,MD,Maryland,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-md,2016-04-26,MD,Maryland,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-mi,2016-03-08,MI,Michigan,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-mi,2016-03-08,MI,Michigan,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-mo,2016-03-15,MO,Missouri,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-mo,2016-03-15,MO,Missouri,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-ms,2016-03-08,MS,Mississippi,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-ms,2016-03-08,MS,Mississippi,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-mt,2016-06-07,MT,Montana,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-mt,2016-06-07,MT,Montana,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-nc,2016-03-15,NC,North Carolina,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-nc,2016-03-15,NC,North Carolina,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-ne,2016-05-10,NE,Nebraska,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-ne,2016-05-10,NE,Nebraska,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-nh,2016-02-09,NH,New Hampshire,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-nh,2016-02-09,NH,New Hampshire,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-nj,2016-06-07,NJ,New Jersey,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-nj,2016-06-07,NJ,New Jersey,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-ny,2016-04-19,NY,New York,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-ny,2016-04-19,NY,New York,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-oh,2016-03-15,OH,Ohio,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-oh,2016-03-15,OH,Ohio,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-ok,2016-03-01,OK,Oklahoma,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-ok,2016-03-01,OK,Oklahoma,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-or,2016-05-17,OR,Oregon,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-or,2016-05-17,OR,Oregon,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-pa,2016-04-26,PA,Pennsylvania,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-pa,2016-04-26,PA,Pennsylvania,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-pr,2016-06-05,PR,Puerto Rico,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-pr,2016-06-05,PR,Puerto Rico,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-ri,2016-04-26,RI,Rhode Island,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-ri,2016-04-26,RI,Rhode Island,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-sd,2016-06-07,SD,South Dakota,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-sd,2016-06-07,SD,South Dakota,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-tn,2016-03-01,TN,Tennessee,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-tn,2016-03-01,TN,Tennessee,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-tx,2016-03-01,TX,Texas,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-tx,2016-03-01,TX,Texas,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-va,2016-03-01,VA,Virginia,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-va,2016-03-01,VA,Virginia,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-vt,2016-03-01,VT,Vermont,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-vt,2016-03-01,VT,Vermont,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-wa,2016-05-24,WA,Washington,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-wa,2016-05-24,WA,Washington,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-wi,2016-04-05,WI,Wisconsin,Bernie Sanders,Hillary Clinton,hp16-health-principle,us-president-dem-primary-2016-nh,healthcare,shared_position,"Both affirm broad access to healthcare: Sanders places healthcare for all within a progressive economic agenda, while Clinton calls affordable healthcare a human right. This goal agreement does not establish identical financing models.",https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
us-president-dem-primary-2016-wi,2016-04-05,WI,Wisconsin,Bernie Sanders,Hillary Clinton,hp16-college-agenda,us-president-dem-primary-2016-nh,education,different_emphasis,Sanders explicitly names tuition-free and debt-free college; Clinton's issue summary emphasizes removing cost and debt barriers. The summary alone does not prove Clinton opposed free tuition or establish all eligibility details.,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,same_cycle_national_platforms_not_state_specific_campaigning,false,withdrawal_or_active_campaign_status_not_inferred
