sticking_point_id,race_id,topic,subtopic,candidate_a,candidate_b,contrast_type,relationship_code,candidate_a_quote,candidate_b_quote,candidate_a_source,candidate_b_source
7d9af4313bf068321a002fc6,race-8fc9beee4a94871c9105,housing,public_housing,Egan Orion,Kshama Sawant,explicit_conflict,explicit_disagreement,"We need a focus on proven solutions like permanent supportive housing, and regional approaches to mental health and addiction that will result in better outcomes.",,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,
96fb1e0a642b388d57bf406a,race-8fc9beee4a94871c9105,housing,tenant_rights,Egan Orion,Kshama Sawant,explicit_conflict,explicit_disagreement,"Renters should have three month notice on any increases, and increases should be no more than 10% a year.",,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,
f81d7f689069ee84022a2685,race-8fc9beee4a94871c9105,housing,tenant_rights,Egan Orion,Kshama Sawant,explicit_conflict,explicit_disagreement,We must provide financial assistance to bridge emergencies and robust legal support so renters can level the playing field with landlords in Seattle’s expensive and volatile housing market.,,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,
2f1e0c218e22a4c4bbccb3bc,race-8fc9beee4a94871c9105,climate_energy,public_energy,Egan Orion,Kshama Sawant,explicit_conflict,explicit_disagreement,"Let’s expand our adoption of carbon reduction policies, from transportation electrification to flexible scheduling, and work with City Light so that Seattle becomes a leader on solar and wind energy.",,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,
bee0c0a10aa3678eb0b9d6a2,race-b1ff317b20f8edf3ba07,housing,public_housing,Ron Davis,Matthew Mitnick,explicit_conflict,explicit_disagreement,"Seattle should be a place where people from any background can afford to raise a family, build a career, and age in place. I’ll work tirelessly to deliver an affordable city that leaves no one on the street.",,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2023/08/edition-1.pdf,
aa0a34692b18e26967c316a3,race-b1ff317b20f8edf3ba07,climate_energy,transit,Ron Davis,Matthew Mitnick,explicit_conflict,explicit_disagreement,"I’ll fight to make it as easy to get around without a car as it is with one, leading on livability and climate.",,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2023/08/edition-1.pdf,
353b89e7cf80d9a3b1aa0886,race-b1ff317b20f8edf3ba07,public_safety,police_reform,Ron Davis,Matthew Mitnick,explicit_conflict,explicit_disagreement,"I’m the only candidate with a serious plan: to stop crime before it starts with evidence-based prevention, to quickly send the right professional for each emergency, and to rebuild trust in law enforcement through good governance and accountability.",,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2023/08/edition-1.pdf,
8c3732c804da147ab72b6b8f,race-ef838ba30a1ad20d4a10,tax_budget,corporate_tax,Cary Moon,Nikkita Oliver,explicit_conflict,explicit_disagreement,"We must curtail the speculation in our housing market with a new tax on corporate and non-resident ownership of our homes, and plow the proceeds into affordable housing.",,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,
f2c2b7265a3ff165f690900d,race-ef838ba30a1ad20d4a10,climate_energy,transit,Cary Moon,Nikkita Oliver,explicit_conflict,explicit_disagreement,"We must invest more in transit, ensuring our growing communities have access to reliable, frequent bus service.",,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,
51aeb1a820e5dd640b55cbe5,race-ef838ba30a1ad20d4a10,economic_ownership,regulation,Cary Moon,Nikkita Oliver,explicit_conflict,explicit_disagreement,"We must protect and expand our small businesses, the backbone of an economy that builds and keeps wealth in communities.",,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,
15fb1ee4d86e9656d7ec26e6,race-ef838ba30a1ad20d4a10,civil_rights,racial_justice,Cary Moon,Nikkita Oliver,explicit_conflict,explicit_disagreement,"As Mayor, my leadership team will be at least half women, LGBTQ, and people of color.",,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,
e03127b6f1f915c3858846da,race-ef838ba30a1ad20d4a10,tax_budget,corporate_tax,Thom Gunn,Nikkita Oliver,explicit_conflict,explicit_disagreement,Make the boom pay for its impacts.,,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,
28a44dc8591677509016eeb0,race-ef838ba30a1ad20d4a10,climate_energy,transit,Thom Gunn,Nikkita Oliver,explicit_conflict,explicit_disagreement,"Our first priority must be to tackle our transportation cluster. For openers, I have a plan that will cost a fraction of the tunnel and move many more people to the places they want to go.",,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,
0fed7c607f8abd74201a03cd,race-7ded791ebe860d42de68,housing,tenant_rights,Janeese Lewis George,Brandon Todd,explicit_conflict,explicit_disagreement,"Soon after, the landlord who owned the house I lived in told me he was selling and I would have to go. I exercised my TOPA rights and purchased the property. Then Ward 4’s Councilmember led the effort to eliminate TOPA rights for single-family renters. Families were not being represented, they were being actively pushed out of DC by their leaders.",,https://www.petworthnews.org/blog/george-candidate-responses,
34ae5aea4898a55c3a4a48bc,race-fd97e89a58d56d7d9494,housing,zoning,Scott Evan Goldberg,Josie Caballero,explicit_conflict,explicit_disagreement,"The housing crisis needs to be confronted with a corrrespondingly strong response. On the Council, I would prepare legislation that tackles every single aspect of housing to make it more efficient and less costly.",,https://www.montgomery4all.org/scott-evan-goldberg-2026,
5ca1fde6b90beacbe73bb2e7,race-fd97e89a58d56d7d9494,housing,zoning,Laurie-Anne Sayles,Josie Caballero,explicit_conflict,explicit_disagreement,"My focus is on SMART solutions: building more housing near transit, expanding missing-middle options, streamlining development, and preserving affordable units.",,https://www.montgomery4all.org/laurie-anne-sayles-2026,
a3f7b70eb5fb42dce40f80f0,race-fd97e89a58d56d7d9494,housing,zoning,Radwan Chowdhury,Josie Caballero,explicit_conflict,explicit_disagreement,"Current zoning policies limit housing supply by restricting density, separating land uses, and limiting diverse housing types.",,https://www.montgomery4all.org/radwan-chowdhury-2026,
9ac7bd273674cde3a45a693c,race-fd97e89a58d56d7d9494,housing,public_housing,Fatmata Barrie,Josie Caballero,explicit_conflict,explicit_disagreement,"Our housing policies must reflect their reality, not just county averages.",,https://www.montgomery4all.org/fatmata-barrie-2026,
02378e5e2aceff5c66234797,race-fd97e89a58d56d7d9494,housing,zoning,Steve Solomon,Josie Caballero,explicit_conflict,explicit_disagreement,"Supply doesn’t meet demand, causing prices to go up.",,https://www.montgomery4all.org/steve-solomon-2026,
a113972d5c5322671c2ca62f,race-b5fb722f3ee83006712a,tax_budget,public_spending,David Fennell,Oliver Ma,explicit_conflict,explicit_disagreement,"I’ll lead audits to eliminate waste, fraud, and abuse in Sacramento, ensuring your tax dollars are spent wisely.",,https://vig.cdn.sos.ca.gov/2026/primary/pdf/candidate-statements.pdf,
44df079fe5285f3f5c175d09,race-b5fb722f3ee83006712a,housing,zoning,Skip Shelton,Oliver Ma,explicit_conflict,explicit_disagreement,"Tackle the housing crisis head-on with common-sense reforms. Cut red tape for builders, expand homeownership programs, and ensure that working families aren’t priced out of the state they call home.",,https://skipforca.com/,
573f4fff1c777194319af86b,race-b5fb722f3ee83006712a,political_strategy,class_struggle,Alice Stek,Oliver Ma,explicit_conflict,explicit_disagreement,"In my ongoing 32-year career as an OBGYN and HIV specialist within California’s failing healthcare system, I’m continuously affirmed that socialism is the only cure for capitalism.",,https://vig.cdn.sos.ca.gov/2026/primary/pdf/candidate-statements.pdf,
bbb10854b98ca2dd8d8f1864,race-b5fb722f3ee83006712a,civil_rights,reproductive_rights,Fiona Ma,Oliver Ma,explicit_conflict,explicit_disagreement,"As California State Treasurer, I funded reproductive health, birth control, and cancer screenings when Trump cut Title X funding.",,https://vig.cdn.sos.ca.gov/2026/primary/pdf/candidate-statements.pdf,
beee2165637feac5bf6a617a,race-c631ad071570afd36541,education,public_schools,Salvador “Chamba” Sanchez,Jackie Goldberg,explicit_conflict,explicit_disagreement,Education is very personal. It changed my life. I believe in the promise of public education because this community fulfilled that promise to me.,,https://www.laschoolreport.com/meet-the-10-candidates-running-for-lausd-school-board-in-district-5/,
b6aad945bd427cf83161dffd,race-c631ad071570afd36541,education,public_schools,Allison Bajracharya,Jackie Goldberg,explicit_conflict,explicit_disagreement,"This is bigger than any candidate’s campaign. It’s about making sure all our children have the opportunity to learn, prosper, and succeed",,https://www.laschoolreport.com/meet-the-10-candidates-running-for-lausd-school-board-in-district-5/,
b53c90d7d869b3d8a5d2c9ae,race-e172eca6da6aee3f3c56,healthcare,single_payer,Joseph R. Biden Jr.,Bernie Sanders,explicit_conflict,explicit_disagreement,I would veto anything that delays providing the security and the certainty of health care being available now.,,https://www.cnn.com/2020/03/10/politics/joe-biden-medicare-for-all-veto/index.html,
ea585660fa2f47f06b4f7391,race-c631ad071570afd36541,education,public_schools,Heather Repenning,Jackie Goldberg,explicit_conflict,explicit_disagreement,"But the parent perspective is a really important one to have in the mix. I talk to parents every day about how they’re making decisions around their children’s education, how they’re trying to figure it out.",,https://www.laschoolreport.com/meet-the-10-candidates-running-for-lausd-school-board-in-district-5/,
c3423eb1caa381fc05a97e3d,race-c631ad071570afd36541,education,public_schools,Cynthia Gonzalez,Jackie Goldberg,explicit_conflict,explicit_disagreement,"Schools need to have the flexibility to invest in programs that meet the needs of their students and communities. They need funding, assessment and curriculum flexibility.",,https://www.laschoolreport.com/meet-the-10-candidates-running-for-lausd-school-board-in-district-5/,
786b1d23cf3ce2cf6ddb95f9,race-c631ad071570afd36541,education,public_schools,Graciela Ortiz,Jackie Goldberg,explicit_conflict,explicit_disagreement,"My view on schools, in general, is I believe in good schools, period. I believe in good schools in all our communities. Period. To put a label on a school, I don’t believe it’s fair.",,https://www.laschoolreport.com/meet-the-10-candidates-running-for-lausd-school-board-in-district-5/,
90536396d8187f4e4ec419c8,race-c631ad071570afd36541,education,public_schools,David Valdez,Jackie Goldberg,explicit_conflict,explicit_disagreement,"As an artist, I am invested in revitalizing arts programs at our schools. Arts are a proven method of improving educational outcomes and our students need access to programs so that they may continue to develop confidence, soft skills, and leadership abilities",,https://www.laschoolreport.com/meet-the-10-candidates-running-for-lausd-school-board-in-district-5/,
2556cfeafcad73374a6fbd5e,race-c631ad071570afd36541,education,public_schools,Rocio Rivas,Jackie Goldberg,explicit_conflict,explicit_disagreement,"addresses charter school network growth with tight regulation, cleans out the fraud and corruption, implements strong oversight, transparency and demand accountability.",,https://www.laschoolreport.com/meet-the-10-candidates-running-for-lausd-school-board-in-district-5/,
ece3f7adc2bf1f6380e7bd27,race-aed8879df9fbc709db76,healthcare,coverage_expansion,Michael R. Bloomberg,Bernie Sanders,explicit_conflict,explicit_disagreement,I was in favor of it. I thought it didn’t go as far as we should. What Trump has done to this is a disgrace.,,https://www.nbcnews.com/politics/2020-election/full-transcript-ninth-democratic-debate-las-vegas-n1139546,
4911c2c813df49660bfac1c9,race-c3b021b27cd1f9089be2,healthcare,coverage_expansion,Michael R. Bloomberg,Bernie Sanders,explicit_conflict,explicit_disagreement,I was in favor of it. I thought it didn’t go as far as we should. What Trump has done to this is a disgrace.,,https://www.nbcnews.com/politics/2020-election/full-transcript-ninth-democratic-debate-las-vegas-n1139546,
7a7652e3403b01f1106de072,race-73071b15a1c4c8d1ee8f,healthcare,coverage_expansion,Michael R. Bloomberg,Bernie Sanders,explicit_conflict,explicit_disagreement,I was in favor of it. I thought it didn’t go as far as we should. What Trump has done to this is a disgrace.,,https://www.nbcnews.com/politics/2020-election/full-transcript-ninth-democratic-debate-las-vegas-n1139546,
486a837f98f4d1ac0b8c6be1,race-980dc8b6fade3efe9c74,healthcare,coverage_expansion,Michael R. Bloomberg,Bernie Sanders,explicit_conflict,explicit_disagreement,I was in favor of it. I thought it didn’t go as far as we should. What Trump has done to this is a disgrace.,,https://www.nbcnews.com/politics/2020-election/full-transcript-ninth-democratic-debate-las-vegas-n1139546,
9b311fc8e794b4eb045a7ffc,race-aed8879df9fbc709db76,public_safety,police_reform,Michael R. Bloomberg,Bernie Sanders,explicit_conflict,explicit_disagreement,"When we discovered — I discovered that we were doing many, many, too many stop and frisks, we cut 95 percent of it out.",,https://www.nbcnews.com/politics/2020-election/full-transcript-ninth-democratic-debate-las-vegas-n1139546,
72323b20f7918f03641816e5,race-c3b021b27cd1f9089be2,public_safety,police_reform,Michael R. Bloomberg,Bernie Sanders,explicit_conflict,explicit_disagreement,"When we discovered — I discovered that we were doing many, many, too many stop and frisks, we cut 95 percent of it out.",,https://www.nbcnews.com/politics/2020-election/full-transcript-ninth-democratic-debate-las-vegas-n1139546,
a4a9d8b8bb496b6465c09c69,race-73071b15a1c4c8d1ee8f,public_safety,police_reform,Michael R. Bloomberg,Bernie Sanders,explicit_conflict,explicit_disagreement,"When we discovered — I discovered that we were doing many, many, too many stop and frisks, we cut 95 percent of it out.",,https://www.nbcnews.com/politics/2020-election/full-transcript-ninth-democratic-debate-las-vegas-n1139546,
7bcfb06eb264a9b51dd882e0,race-980dc8b6fade3efe9c74,public_safety,police_reform,Michael R. Bloomberg,Bernie Sanders,explicit_conflict,explicit_disagreement,"When we discovered — I discovered that we were doing many, many, too many stop and frisks, we cut 95 percent of it out.",,https://www.nbcnews.com/politics/2020-election/full-transcript-ninth-democratic-debate-las-vegas-n1139546,
e3d770deede56e197f3e5cad,race-aed8879df9fbc709db76,climate_energy,fossil_fuels,Tulsi Gabbard,Bernie Sanders,explicit_conflict,explicit_disagreement,"Long before there was ever a Green New Deal, I introduced the most ambitious climate change legislation ever in Congress called the Off Fossil Fuels Act.",,https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,
5cc1ea891b0f040e67329caf,race-c3b021b27cd1f9089be2,climate_energy,fossil_fuels,Tulsi Gabbard,Bernie Sanders,explicit_conflict,explicit_disagreement,"Long before there was ever a Green New Deal, I introduced the most ambitious climate change legislation ever in Congress called the Off Fossil Fuels Act.",,https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,
928a44e7abc1224bdd98eb17,race-73071b15a1c4c8d1ee8f,climate_energy,fossil_fuels,Tulsi Gabbard,Bernie Sanders,explicit_conflict,explicit_disagreement,"Long before there was ever a Green New Deal, I introduced the most ambitious climate change legislation ever in Congress called the Off Fossil Fuels Act.",,https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,
dccbed9022036929455eb8a7,race-980dc8b6fade3efe9c74,climate_energy,fossil_fuels,Tulsi Gabbard,Bernie Sanders,explicit_conflict,explicit_disagreement,"Long before there was ever a Green New Deal, I introduced the most ambitious climate change legislation ever in Congress called the Off Fossil Fuels Act.",,https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,
a773ca704278e95f5236fdca,race-aed8879df9fbc709db76,immigration,border_policy,Tulsi Gabbard,Bernie Sanders,explicit_conflict,explicit_disagreement,This is about leadership and understanding that we can and should have both secure borders as well as humane immigration policies.,,https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,
ca250f72c5272759da842283,race-c3b021b27cd1f9089be2,immigration,border_policy,Tulsi Gabbard,Bernie Sanders,explicit_conflict,explicit_disagreement,This is about leadership and understanding that we can and should have both secure borders as well as humane immigration policies.,,https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,
a86517d0aa14d51fb3876b6c,race-73071b15a1c4c8d1ee8f,immigration,border_policy,Tulsi Gabbard,Bernie Sanders,explicit_conflict,explicit_disagreement,This is about leadership and understanding that we can and should have both secure borders as well as humane immigration policies.,,https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,
5ea355c86fda6b4c78e51f11,race-980dc8b6fade3efe9c74,immigration,border_policy,Tulsi Gabbard,Bernie Sanders,explicit_conflict,explicit_disagreement,This is about leadership and understanding that we can and should have both secure borders as well as humane immigration policies.,,https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,
c1fb78fad1ca5812038a4dde,race-aed8879df9fbc709db76,immigration,asylum,Tulsi Gabbard,Bernie Sanders,explicit_conflict,explicit_disagreement,"We will have to stop separating children from their parents, make it so that it’s easier for people to seek asylum in this country.",,https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,
75c9ef964ec31fa9b9bb315b,race-c3b021b27cd1f9089be2,immigration,asylum,Tulsi Gabbard,Bernie Sanders,explicit_conflict,explicit_disagreement,"We will have to stop separating children from their parents, make it so that it’s easier for people to seek asylum in this country.",,https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,
782dc7f07536fe942cb2690b,race-73071b15a1c4c8d1ee8f,immigration,asylum,Tulsi Gabbard,Bernie Sanders,explicit_conflict,explicit_disagreement,"We will have to stop separating children from their parents, make it so that it’s easier for people to seek asylum in this country.",,https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,
47d5ffe7b08b9c1927a1e569,race-980dc8b6fade3efe9c74,immigration,asylum,Tulsi Gabbard,Bernie Sanders,explicit_conflict,explicit_disagreement,"We will have to stop separating children from their parents, make it so that it’s easier for people to seek asylum in this country.",,https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,
2fd4ac75a19f93cb22f1f3f9,race-66a798375c1e65a7cd63,education,public_schools,Victor Nwagbaraocha,Dana Kelley,explicit_conflict,explicit_disagreement,"Guarantee high quality early childhood education (K3&K4) with emphasis on pre-reading, pre-mathematical, and pre-writing writing skills",,https://milwaukeenns.org/mps-board-of-directors-candidate-victor-nwagbaraocha/,
d09c2cdb8ea4d42d745418c1,race-aed8879df9fbc709db76,civil_rights,racial_justice,Marianne Williamson,Bernie Sanders,explicit_conflict,explicit_disagreement,"there is an injustice that continues to form a toxicity underneath the surface, an emotional turbulence that only reparations will heal.",,https://transcripts.cnn.com/show/se/date/2019-07-30/segment/01,
0db7a01f82bbb9ab75e80738,race-c3b021b27cd1f9089be2,civil_rights,racial_justice,Marianne Williamson,Bernie Sanders,explicit_conflict,explicit_disagreement,"there is an injustice that continues to form a toxicity underneath the surface, an emotional turbulence that only reparations will heal.",,https://transcripts.cnn.com/show/se/date/2019-07-30/segment/01,
bb936b7cce82c3e29d1be145,race-73071b15a1c4c8d1ee8f,civil_rights,racial_justice,Marianne Williamson,Bernie Sanders,explicit_conflict,explicit_disagreement,"there is an injustice that continues to form a toxicity underneath the surface, an emotional turbulence that only reparations will heal.",,https://transcripts.cnn.com/show/se/date/2019-07-30/segment/01,
03d8a0f125224f730e5b3701,race-980dc8b6fade3efe9c74,civil_rights,racial_justice,Marianne Williamson,Bernie Sanders,explicit_conflict,explicit_disagreement,"there is an injustice that continues to form a toxicity underneath the surface, an emotional turbulence that only reparations will heal.",,https://transcripts.cnn.com/show/se/date/2019-07-30/segment/01,
9c7cf26cf5ebf4ea6867808f,race-aed8879df9fbc709db76,healthcare,public_option,Joseph R. Biden,Bernie Sanders,explicit_conflict,explicit_disagreement,"That is to go and add to Obamacare, provide a public option, a Medicare-like option.",,https://www.nbcnews.com/politics/2020-election/full-transcript-ninth-democratic-debate-las-vegas-n1139546,
8bd85292c8435f216d9f498a,race-c3b021b27cd1f9089be2,healthcare,public_option,Joseph R. Biden,Bernie Sanders,explicit_conflict,explicit_disagreement,"That is to go and add to Obamacare, provide a public option, a Medicare-like option.",,https://www.nbcnews.com/politics/2020-election/full-transcript-ninth-democratic-debate-las-vegas-n1139546,
25ec4c14a4ca212e00df3cbd,race-73071b15a1c4c8d1ee8f,healthcare,public_option,Joseph R. Biden,Bernie Sanders,explicit_conflict,explicit_disagreement,"That is to go and add to Obamacare, provide a public option, a Medicare-like option.",,https://www.nbcnews.com/politics/2020-election/full-transcript-ninth-democratic-debate-las-vegas-n1139546,
9a17e28478c5e2299cfc4666,race-980dc8b6fade3efe9c74,healthcare,public_option,Joseph R. Biden,Bernie Sanders,explicit_conflict,explicit_disagreement,"That is to go and add to Obamacare, provide a public option, a Medicare-like option.",,https://www.nbcnews.com/politics/2020-election/full-transcript-ninth-democratic-debate-las-vegas-n1139546,
b93bd98b3c2e1a6c7ba40679,race-aed8879df9fbc709db76,healthcare,public_option,Pete Buttigieg,Bernie Sanders,explicit_conflict,explicit_disagreement,That's the concept of my Medicare for All Who Want It proposal.,,https://transcripts.cnn.com/show/se/date/2019-07-30/segment/01,
eea0be16bb88a9d996dd44dc,race-c3b021b27cd1f9089be2,healthcare,public_option,Pete Buttigieg,Bernie Sanders,explicit_conflict,explicit_disagreement,That's the concept of my Medicare for All Who Want It proposal.,,https://transcripts.cnn.com/show/se/date/2019-07-30/segment/01,
a3892e5e2c8588057e5a0853,race-73071b15a1c4c8d1ee8f,healthcare,public_option,Pete Buttigieg,Bernie Sanders,explicit_conflict,explicit_disagreement,That's the concept of my Medicare for All Who Want It proposal.,,https://transcripts.cnn.com/show/se/date/2019-07-30/segment/01,
90eed225a77dc9bd7d6549c1,race-aed8879df9fbc709db76,healthcare,single_payer,Cory Booker,Bernie Sanders,explicit_conflict,explicit_disagreement,I'm going to work to get us to a point where Medicare for All - where everyone is covered.,,https://transcripts.cnn.com/show/se/date/2019-07-31/segment/02,
2365330040934d2b2f5c1214,race-c3b021b27cd1f9089be2,healthcare,single_payer,Cory Booker,Bernie Sanders,explicit_conflict,explicit_disagreement,I'm going to work to get us to a point where Medicare for All - where everyone is covered.,,https://transcripts.cnn.com/show/se/date/2019-07-31/segment/02,
95746a13e7edbef3d26b036c,race-73071b15a1c4c8d1ee8f,healthcare,single_payer,Cory Booker,Bernie Sanders,explicit_conflict,explicit_disagreement,I'm going to work to get us to a point where Medicare for All - where everyone is covered.,,https://transcripts.cnn.com/show/se/date/2019-07-31/segment/02,
3efaa1b344fd2413a1f462ce,race-980dc8b6fade3efe9c74,healthcare,single_payer,Cory Booker,Bernie Sanders,explicit_conflict,explicit_disagreement,I'm going to work to get us to a point where Medicare for All - where everyone is covered.,,https://transcripts.cnn.com/show/se/date/2019-07-31/segment/02,
16199e8c3b6399e2322fd3ce,race-aed8879df9fbc709db76,climate_energy,fossil_fuels,Tom Steyer,Bernie Sanders,explicit_conflict,explicit_disagreement,This is still a fossil-fuel-driven economy,,https://www.cbsnews.com/news/tom-steyer-talks-climate-change-and-foreign-policy-on-tour-of-iowa/,
cb5981cb12fdffa60171d923,race-c3b021b27cd1f9089be2,climate_energy,fossil_fuels,Tom Steyer,Bernie Sanders,explicit_conflict,explicit_disagreement,This is still a fossil-fuel-driven economy,,https://www.cbsnews.com/news/tom-steyer-talks-climate-change-and-foreign-policy-on-tour-of-iowa/,
d762550002a6137b51cecb44,race-73071b15a1c4c8d1ee8f,climate_energy,fossil_fuels,Tom Steyer,Bernie Sanders,explicit_conflict,explicit_disagreement,This is still a fossil-fuel-driven economy,,https://www.cbsnews.com/news/tom-steyer-talks-climate-change-and-foreign-policy-on-tour-of-iowa/,
5671b3e701dd18a77bf7b916,race-980dc8b6fade3efe9c74,climate_energy,fossil_fuels,Tom Steyer,Bernie Sanders,explicit_conflict,explicit_disagreement,This is still a fossil-fuel-driven economy,,https://www.cbsnews.com/news/tom-steyer-talks-climate-change-and-foreign-policy-on-tour-of-iowa/,
0f1c7ee1362beb309c288a00,race-026beb7df1654b4ca5c4,civil_rights,racial_justice,Robert L. Langford,Steve Wolfson,explicit_conflict,explicit_disagreement,"To say 'I'm not going to help people,' is the height of being out of touch with how those things hurt people, and how it's hurting our community and particularly obviously people of color, and you propagate that",,https://thenevadaindependent.com/article/on-the-record-the-policy-positions-of-democratic-clark-county-district-attorney-candidate-rob-langford/,
4e2814a5dc45483fc1c7b706,race-026beb7df1654b4ca5c4,public_safety,sentencing,Robert L. Langford,Steve Wolfson,explicit_conflict,explicit_disagreement,"We've been litigating millions and millions of dollars of litigation year in and year out, and they are not being executed nor should they be, in my opinion, because they're not the worst of the worse and/or the manner in which the case was litigated is faulty",,https://thenevadaindependent.com/article/on-the-record-the-policy-positions-of-democratic-clark-county-district-attorney-candidate-rob-langford/,
f5b526904632f0df08864f08,race-b5372ac01c3f03b6971c,political_strategy,governing,Jerry Tao,Elissa Cadish,explicit_conflict,explicit_disagreement,"Is the Court going to drift even further to the left, or can we change the direction? Do we want a Court that gets even more liberal, or can we make it one that follows the Constitution and believes in individual liberty?",,https://thenevadaindependent.com/article/supreme-court-hopeful-promises-to-move-the-court-to-the-right/,
44e1c315f47a44db6a12e453,race-b5372ac01c3f03b6971c,economic_ownership,regulation,Jerry Tao,Elissa Cadish,explicit_conflict,explicit_disagreement,"The U.S. Chamber of Commerce has ranked the Nevada Judiciary as one of the most liberal, anti-business courts in the nation, and it's gotten more liberal over time",,https://thenevadaindependent.com/article/supreme-court-hopeful-promises-to-move-the-court-to-the-right/,
4ec7672496c615f5f6172d66,race-b5372ac01c3f03b6971c,education,public_schools,Jerry Tao,Elissa Cadish,explicit_conflict,explicit_disagreement,"But the ESA issue has been settled by our Supreme Court, I believe rightfully so, and I have no reason to hide my view on that case from the voters.",,https://thenevadaindependent.com/article/supreme-court-hopeful-promises-to-move-the-court-to-the-right/,
34db8d2dc31adde1c7727b33,race-b5372ac01c3f03b6971c,democracy,electoral_reform,Jerry Tao,Elissa Cadish,explicit_conflict,explicit_disagreement,"Ultimately, my party affiliation is publicly available to the voters of Nevada, and I do not believe it is relevant to my candidacy. I purposefully changed my party affiliation from Democrat to Non-Partisan prior to filing for the Supreme Court, and frankly, I regret that I didn't do it years ago when I was first appointed to the District Court by Governor Brian Sandoval. I think every judge should do that.",,https://thenevadaindependent.com/article/supreme-court-hopeful-promises-to-move-the-court-to-the-right/,
4e3c9d63676bb7237231f61b,race-0218abea5bd67b0db8de,labor,wages,Venise L. Karris,Valerie Thomason,explicit_conflict,explicit_disagreement,A living wage is the backbone of my campaign. I believe all of Nevada will benefit in the future if everyone is provided a living wage.,,https://ballotpedia.org/Venise_Karris,
3fe1965cc49ce142027afe8d,race-0218abea5bd67b0db8de,labor,wages,Venise L. Karris,Valerie Thomason,explicit_conflict,explicit_disagreement,"All Nevadans should make a living wage which includes wages, health benefits and the ability to retire with dignity.",,https://ballotpedia.org/Venise_Karris,
7b62040ae12a1c62aafca250,race-0218abea5bd67b0db8de,education,public_schools,Venise L. Karris,Valerie Thomason,explicit_conflict,explicit_disagreement,"Our educators need continued support to increase pay, reduce class size and aid in retention.",,https://ballotpedia.org/Venise_Karris,
3d78358b1500b7cbdd1d2a7c,race-0218abea5bd67b0db8de,civil_rights,reproductive_rights,Venise L. Karris,Valerie Thomason,explicit_conflict,explicit_disagreement,It is not just a good idea but a necessity to include reproductive health care in the Nevada Constitution.,,https://ballotpedia.org/Venise_Karris,
922f4db7da100021f0da6f9b,race-0218abea5bd67b0db8de,civil_rights,reproductive_rights,Venise L. Karris,Valerie Thomason,explicit_conflict,explicit_disagreement,"I will fight - tooth and nail - for a woman's right to choose. Reproductive care should be accessible, affordable and be covered by healthcare insurance.",,https://ballotpedia.org/Venise_Karris,
4e28fd082386a786e2ea7a4d,race-026beb7df1654b4ca5c4,public_safety,police_reform,Steve Wolfson,Robert L. Langford,explicit_conflict,explicit_disagreement,I think that our system is slow in instituting reforms to make our system better. I think our system is slow in making progress.,,https://thenevadaindependent.com/article/on-the-record-the-policy-positions-of-clark-county-district-attorney-steve-wolfson,
